id,类型,命名空间/类,方法,子方法,调用形态,文档可用性,来源,路径类别,探测表达式,修正表达式,GP状态,GP存在,GP真名,GP近似名,GP备注,UI状态,UI存在,UI真名,UI近似名,UI备注,其它UI状态,实际范围,一致性判定,参数,返回
Q-CityGetCitizensSetDisfavoredYield,QUERY,City,GetCitizens,SetDisfavoredYield,Colon (Instance),GamePlay,objects,colon-sub,__SC.C_City_P_GetCitizens.SetDisfavoredYield,,function,是,,,经 instance:player-cities 检出,nil,否,,,经 instance:player-cities 检查：无此方法,,仅GP,一致,,YieldTypes yieldType::(enum)
Q-CityGetCitizensIsYieldDisfavored,QUERY,City,GetCitizens,IsYieldDisfavored,Colon (Instance),GamePlay,objects,colon-sub,__SC.C_City_P_GetCitizens.IsYieldDisfavored,,function,是,,,经 instance:player-cities 检出,nil,否,,,经 instance:player-cities 检查：无此方法,,仅GP,一致,YieldTypes yieldType::(enum),
Q-CityGetCitizensIsYieldFavored,QUERY,City,GetCitizens,IsYieldFavored,Colon (Instance),GamePlay,objects,colon-sub,__SC.C_City_P_GetCitizens.IsYieldFavored,,function,是,,,经 instance:player-cities 检出,nil,否,,,经 instance:player-cities 检查：无此方法,,仅GP,一致,YieldTypes yieldType::(enum),
Q-CityGetCitizensTypeName,QUERY,City,GetCitizens,TypeName,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetCitizens.TypeName,,string,是,,,经 instance:player-cities 检出,string,是,,,经 instance:player-cities 检出,,双端,一致,,type:::string
Q-CityGetCityAI,QUERY,City,GetCityAI,,Colon (Instance),UI,objects,colon,__SC.C_City.GetCityAI,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,CityAI:::object
Q-CityGetCityAIGetBuildRecommendations,QUERY,City,GetCityAI,GetBuildRecommendations,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCityAI.GetBuildRecommendations,,ERR,否,,,父方法 GetCityAI 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,recommendations:::table
Q-CityGetCityAIGetImprovementRecommendationsForBuilder,QUERY,City,GetCityAI,GetImprovementRecommendationsForBuilder,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCityAI.GetImprovementRecommendationsForBuilder,,ERR,否,,,父方法 GetCityAI 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,Unit:::object,recommendations:::table
Q-CityGetCityAIGetImprovementRecommendations,QUERY,City,GetCityAI,GetImprovementRecommendations,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCityAI.GetImprovementRecommendations,,ERR,否,,,父方法 GetCityAI 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,
Q-CityGetCityAITypeName,QUERY,City,GetCityAI,TypeName,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCityAI.TypeName,,ERR,否,,,父方法 GetCityAI 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,string,是,,,经 instance:player-cities 检出,,仅UI,一致,,type:::string
Q-CityGetComponentID,QUERY,City,GetComponentID,,Colon (Instance),UI,objects,colon,__SC.C_City.GetComponentID,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,componentIDs:::table
Q-CityGetCulturalIdentity,QUERY,City,GetCulturalIdentity,,Colon (Instance),UI,objects,colon,__SC.C_City.GetCulturalIdentity,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,CulturalIdentity:::object
Q-CityGetCulturalIdentityGetIdentitySourcesBreakdown,QUERY,City,GetCulturalIdentity,GetIdentitySourcesBreakdown,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetIdentitySourcesBreakdown,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,sources:::table
Q-CityGetCulturalIdentityGetConversionOutcome,QUERY,City,GetCulturalIdentity,GetConversionOutcome,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetConversionOutcome,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,IdentityConversionOutcome conversionOutcome:::number
Q-CityGetCulturalIdentityGetPlayerIdentitiesInCity,QUERY,City,GetCulturalIdentity,GetPlayerIdentitiesInCity,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetPlayerIdentitiesInCity,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,identities:::table
Q-CityGetCulturalIdentityGetLoyaltyPerTurn,QUERY,City,GetCulturalIdentity,GetLoyaltyPerTurn,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetLoyaltyPerTurn,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,amount:::number
Q-CityGetCulturalIdentityGetGovernorIdentityPressures,QUERY,City,GetCulturalIdentity,GetGovernorIdentityPressures,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetGovernorIdentityPressures,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,
Q-CityGetCulturalIdentityGetPotentialTransferPlayer,QUERY,City,GetCulturalIdentity,GetPotentialTransferPlayer,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetPotentialTransferPlayer,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,playerID:::number
Q-CityGetCulturalIdentityGetIdentitySourcesDetailedBreakdown,QUERY,City,GetCulturalIdentity,GetIdentitySourcesDetailedBreakdown,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetIdentitySourcesDetailedBreakdown,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,pressureBreakdown:::table
Q-CityGetCulturalIdentityGetLoyaltyPerTurnStatus,QUERY,City,GetCulturalIdentity,GetLoyaltyPerTurnStatus,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetLoyaltyPerTurnStatus,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,
Q-CityGetCulturalIdentityIsAlwaysFullyLoyal,QUERY,City,GetCulturalIdentity,IsAlwaysFullyLoyal,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.IsAlwaysFullyLoyal,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,[True/False]:::boolean
Q-CityGetCulturalIdentityGetLoyaltyLevel,QUERY,City,GetCulturalIdentity,GetLoyaltyLevel,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetLoyaltyLevel,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,loyaltyLevel:::number
Q-CityGetCulturalIdentityGetCityIdentityPressures,QUERY,City,GetCulturalIdentity,GetCityIdentityPressures,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetCityIdentityPressures,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,identityPressures:::table
Q-CityGetCulturalIdentityGetLoyaltyPerTurnFromIdentityPressureRatio,QUERY,City,GetCulturalIdentity,GetLoyaltyPerTurnFromIdentityPressureRatio,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetLoyaltyPerTurnFromIdentityPressureRatio,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,ratio:::number
Q-CityGetCulturalIdentityGetTurnsToConversion,QUERY,City,GetCulturalIdentity,GetTurnsToConversion,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetTurnsToConversion,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,turns:::number
Q-CityGetCulturalIdentityGetMaxLoyalty,QUERY,City,GetCulturalIdentity,GetMaxLoyalty,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetMaxLoyalty,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,amount:::number
Q-CityGetCulturalIdentityGetLoyalty,QUERY,City,GetCulturalIdentity,GetLoyalty,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulturalIdentity.GetLoyalty,,ERR,否,,,父方法 GetCulturalIdentity 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,amount:::number
Q-CityGetCulture,QUERY,City,GetCulture,,Colon (Instance),UI,objects,colon,__SC.C_City.GetCulture,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,Culture:::object
Q-CityGetCultureGetCultureYield,QUERY,City,GetCulture,GetCultureYield,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetCultureYield,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,yield:::number
Q-CityGetCultureGetCurrentCulture,QUERY,City,GetCulture,GetCurrentCulture,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetCurrentCulture,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,currentCulture:::number
Q-CityGetCultureGetNextPlot,QUERY,City,GetCulture,GetNextPlot,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetNextPlot,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,Plot:::object
Q-CityGetCultureGetNextPlotCultureCost,QUERY,City,GetCulture,GetNextPlotCultureCost,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetNextPlotCultureCost,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,cost:::number
Q-CityGetCultureGetTurnsUntilExpansion,QUERY,City,GetCulture,GetTurnsUntilExpansion,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetTurnsUntilExpansion,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,turns:::number
Q-CityGetCultureGetCity,QUERY,City,GetCulture,GetCity,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetCity,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,City:::object
Q-CityGetCultureGetTourism,QUERY,City,GetCulture,GetTourism,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.GetTourism,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,amount:::number
Q-CityGetCultureTypeName,QUERY,City,GetCulture,TypeName,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetCulture.TypeName,,ERR,否,,,父方法 GetCulture 在该上下文不存在 → 子方法必然不存在（运行时该方法面见 GP_UI方法面差异.csv）,string,是,,,经 instance:player-cities 检出,,仅UI,一致,,type:::string
Q-CityGetDistrictID,QUERY,City,GetDistrictID,,Colon (Instance),UI,objects,colon,__SC.C_City.GetDistrictID,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,,districtID:::number
Q-CityGetDistricts,QUERY,City,GetDistricts,,Colon (Instance),Both,objects,colon,__SC.C_City.GetDistricts,,function,是,,,经 instance:player-cities 检出,function,是,,,经 instance:player-cities 检出,,双端,一致,,Districts:::object
Q-CityGetDistrictsFindID,QUERY,City,GetDistricts,FindID,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.FindID,,nil,否,,,经 instance:player-cities 检查：无此方法,function,是,,,经 instance:player-cities 检出,,仅UI,一致,districtID:::number,District:::object
Q-CityGetDistrictsGetDistrict,QUERY,City,GetDistricts,GetDistrict,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrict,,function,是,,,经 instance:player-cities 检出,function,是,,,经 instance:player-cities 检出,,双端,一致,districtIndex:::number,District:::object
Q-CityGetDistrictsGetDistrictGetAirSlots,QUERY,City,GetDistricts,GetDistrictGetAirSlots,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetAirSlots,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetAirSlots 在 GetDistrict(i) 对象上亦不存在,nil,是,GetAirSlots,,文档三层压平：真名 GetAirSlots（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,slots:::number
Q-CityGetDistrictsGetDistrictGetAirUnits,QUERY,City,GetDistricts,GetDistrictGetAirUnits,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetAirUnits,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetAirUnits 在 GetDistrict(i) 对象上亦不存在,nil,是,GetAirUnits,,文档三层压平：真名 GetAirUnits（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,airUnits:::table
Q-CityGetDistrictsGetDistrictGetAttackStrength,QUERY,City,GetDistricts,GetDistrictGetAttackStrength,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetAttackStrength,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetAttackStrength 在 GetDistrict(i) 对象上亦不存在,nil,是,GetAttackStrength,,文档三层压平：真名 GetAttackStrength（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,strength:::number
Q-CityGetDistrictsGetDistrictGetBaseDefenseStrength,QUERY,City,GetDistricts,GetDistrictGetBaseDefenseStrength,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetBaseDefenseStrength,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetBaseDefenseStrength 在 GetDistrict(i) 对象上亦不存在,nil,是,GetBaseDefenseStrength,,文档三层压平：真名 GetBaseDefenseStrength（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,strength:::number
Q-CityGetDistrictsGetDistrictGetCity,QUERY,City,GetDistricts,GetDistrictGetCity,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetCity,,nil,是,GetCity,,文档三层压平：真名 GetCity（经 GetDistrict(i) 取对象后存在）,nil,是,GetCity,,文档三层压平：真名 GetCity（经 GetDistrict(i) 取对象后存在）,,双端,一致,,City:::object
Q-CityGetDistrictsGetDistrictGetComponentID,QUERY,City,GetDistricts,GetDistrictGetComponentID,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetComponentID,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetComponentID 在 GetDistrict(i) 对象上亦不存在,nil,是,GetComponentID,,文档三层压平：真名 GetComponentID（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,componentID:::table
Q-CityGetDistrictsGetDistrictGetDamage,QUERY,City,GetDistricts,GetDistrictGetDamage,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetDamage,,nil,是,GetDamage,,文档三层压平：真名 GetDamage（经 GetDistrict(i) 取对象后存在）,nil,是,GetDamage,,文档三层压平：真名 GetDamage（经 GetDistrict(i) 取对象后存在）,,双端,一致,DefenseTypes defenseType::(enum),damage:::number
Q-CityGetDistrictsGetDistrictGetDefenseStrength,QUERY,City,GetDistricts,GetDistrictGetDefenseStrength,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetDefenseStrength,,nil,是,GetDefenseStrength,,文档三层压平：真名 GetDefenseStrength（经 GetDistrict(i) 取对象后存在）,nil,是,GetDefenseStrength,,文档三层压平：真名 GetDefenseStrength（经 GetDistrict(i) 取对象后存在）,,双端,一致,,strength:::number
Q-CityGetDistrictsGetDistrictGetExtraRegionalEntertainment,QUERY,City,GetDistricts,GetDistrictGetExtraRegionalEntertainment,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetExtraRegionalEntertainment,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetExtraRegionalEntertainment 在 GetDistrict(i) 对象上亦不存在,nil,是,GetExtraRegionalEntertainment,,文档三层压平：真名 GetExtraRegionalEntertainment（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,entertainment:::number
Q-CityGetDistrictsGetDistrictGetExtraRegionalRange,QUERY,City,GetDistricts,GetDistrictGetExtraRegionalRange,Colon (Instance),UI,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetExtraRegionalRange,,nil,否,,GetDistrict,经 instance:player-cities 检查：无此方法｜三层压平候选 GetExtraRegionalRange 在 GetDistrict(i) 对象上亦不存在,nil,是,GetExtraRegionalRange,,文档三层压平：真名 GetExtraRegionalRange（经 GetDistrict(i) 取对象后存在）,,仅UI,一致,,range:::number
Q-CityGetDistrictsGetDistrictGetID,QUERY,City,GetDistricts,GetDistrictGetID,Colon (Instance),Both,objects,colon-sub,__SC.C_City_P_GetDistricts.GetDistrictGetID,,nil,是,GetID,,文档三层压平：真名 GetID（经 GetDistrict(i) 取对象后存在）,nil,是,GetID,,文档三层压平：真名 GetID（经 GetDistrict(i) 取对象后存在）,,双端,一致,,districtID:::number
