清单,名称,UI命中面数,GP命中面数,UI命中面,GP命中面
CodeBuddyFuncsRaw(归一化),SetWorldEndVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetWorldPosition,0,0,,
CodeBuddyFuncsRaw(归一化),SetWorldPositionOffset,0,0,,
CodeBuddyFuncsRaw(归一化),SetWorldPositionOffsetVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetWorldPositionVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetWorldStartVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetWrapWidth,0,0,,
CodeBuddyFuncsRaw(归一化),SetXNumberInterval,0,0,,
CodeBuddyFuncsRaw(归一化),SetXTickInterval,0,0,,
CodeBuddyFuncsRaw(归一化),SetYNumberInterval,0,0,,
CodeBuddyFuncsRaw(归一化),SetYTickInterval,0,0,,
CodeBuddyFuncsRaw(归一化),SetZoomOffsetFar,0,0,,
CodeBuddyFuncsRaw(归一化),SetZoomOffsetFarVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetZoomOffsetNear,0,0,,
CodeBuddyFuncsRaw(归一化),SetZoomOffsetNearVal,0,0,,
CodeBuddyFuncsRaw(归一化),ShowBorders,0,0,,
CodeBuddyFuncsRaw(归一化),ShowControlsByID,1,0,UITutorialManager,
CodeBuddyFuncsRaw(归一化),ShowDelayedPopups,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),ShowHGridLines,0,0,,
CodeBuddyFuncsRaw(归一化),ShowHighlights,0,0,,
CodeBuddyFuncsRaw(归一化),ShowVGridLines,0,0,,
CodeBuddyFuncsRaw(归一化),ShowXAxis,0,0,,
CodeBuddyFuncsRaw(归一化),ShowXNumbers,0,0,,
CodeBuddyFuncsRaw(归一化),ShowXTicks,0,0,,
CodeBuddyFuncsRaw(归一化),ShowYAxis,0,0,,
CodeBuddyFuncsRaw(归一化),ShowYNumbers,0,0,,
CodeBuddyFuncsRaw(归一化),ShowYTicks,0,0,,
CodeBuddyFuncsRaw(归一化),SortChildren,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),StartDrag,0,0,,
CodeBuddyFuncsRaw(归一化),Stop,0,0,,
CodeBuddyFuncsRaw(归一化),StopAllEffects,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),StopDrag,0,0,,
CodeBuddyFuncsRaw(归一化),StopEffect,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),StopSnapBack,0,0,,
CodeBuddyFuncsRaw(归一化),StrategicView_ClearReferenceMap,0,0,,
CodeBuddyFuncsRaw(归一化),StrategicView_GetReferenceMapAlpha,0,0,,
CodeBuddyFuncsRaw(归一化),StrategicView_SetReferenceMap,0,0,,
CodeBuddyFuncsRaw(归一化),StrategicView_SetReferenceMapAlpha,0,0,,
CodeBuddyFuncsRaw(归一化),TakeFocus,0,0,,
CodeBuddyFuncsRaw(归一化),ToButtonControl,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),ToControlBase,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),ToggleEntrySelected,0,0,,
CodeBuddyFuncsRaw(归一化),ToggleIndexSelected,0,0,,
CodeBuddyFuncsRaw(归一化),TrySetIcon,0,0,,
CodeBuddyFuncsRaw(归一化),TypeInfo,0,0,,
CodeBuddyFuncsRaw(归一化),UnFocus,0,0,,
CodeBuddyFuncsRaw(归一化),UnifyClickAndTap,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),UnloadTexture,0,0,,
CodeBuddyFuncsRaw(归一化),UpdateDrag,0,0,,
CodeBuddyFuncsRaw(归一化),WasAnyGestureStarted,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),WasInAnyGesture,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),WasInGesture,1,0,TouchManager,
